O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,Date,Domain Source
11-3121.00,Human Resources Managers,1.B.1.b,Investigative,OI,Occupational Interests,2.68,11/2023,Machine Learning
11-3121.00,Human Resources Managers,1.B.1.c,Artistic,OI,Occupational Interests,1.71,11/2023,Machine Learning
11-3121.00,Human Resources Managers,1.B.1.d,Social,OI,Occupational Interests,3.88,11/2023,Machine Learning
11-3121.00,Human Resources Managers,1.B.1.e,Enterprising,OI,Occupational Interests,7,11/2023,Machine Learning
11-3121.00,Human Resources Managers,1.B.1.f,Conventional,OI,Occupational Interests,5.19,11/2023,Machine Learning
11-3121.00,Human Resources Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-3121.00,Human Resources Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-3121.00,Human Resources Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.a,Realistic,OI,Occupational Interests,1.95,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.b,Investigative,OI,Occupational Interests,3.26,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.c,Artistic,OI,Occupational Interests,2.62,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.d,Social,OI,Occupational Interests,5.54,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.e,Enterprising,OI,Occupational Interests,6.35,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.f,Conventional,OI,Occupational Interests,3.93,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
11-3131.00,Training and Development Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.a,Realistic,OI,Occupational Interests,5.16,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.b,Investigative,OI,Occupational Interests,2.77,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.c,Artistic,OI,Occupational Interests,1.04,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.d,Social,OI,Occupational Interests,2.63,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.e,Enterprising,OI,Occupational Interests,5.54,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.f,Conventional,OI,Occupational Interests,4.51,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.a,Realistic,OI,Occupational Interests,4.69,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.b,Investigative,OI,Occupational Interests,3.08,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.c,Artistic,OI,Occupational Interests,1.73,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.d,Social,OI,Occupational Interests,2.34,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.e,Enterprising,OI,Occupational Interests,5.74,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.f,Conventional,OI,Occupational Interests,4.81,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9021.00,Construction Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.a,Realistic,OI,Occupational Interests,1.08,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.b,Investigative,OI,Occupational Interests,3.03,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.c,Artistic,OI,Occupational Interests,2.88,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.d,Social,OI,Occupational Interests,6.6,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.e,Enterprising,OI,Occupational Interests,4.76,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.f,Conventional,OI,Occupational Interests,4.28,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.a,Realistic,OI,Occupational Interests,1.18,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.b,Investigative,OI,Occupational Interests,3.32,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.c,Artistic,OI,Occupational Interests,2.95,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.d,Social,OI,Occupational Interests,5.87,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.e,Enterprising,OI,Occupational Interests,5.17,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.f,Conventional,OI,Occupational Interests,4.48,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9032.00,"Education Administrators, Kindergarten through Secondary",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.a,Realistic,OI,Occupational Interests,1,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.b,Investigative,OI,Occupational Interests,4,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.c,Artistic,OI,Occupational Interests,2.91,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.d,Social,OI,Occupational Interests,5.8,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.e,Enterprising,OI,Occupational Interests,5.19,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.f,Conventional,OI,Occupational Interests,4.67,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9033.00,"Education Administrators, Postsecondary",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.a,Realistic,OI,Occupational Interests,3.17,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.b,Investigative,OI,Occupational Interests,4.46,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.c,Artistic,OI,Occupational Interests,2.66,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.d,Social,OI,Occupational Interests,2.84,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.e,Enterprising,OI,Occupational Interests,6.38,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.f,Conventional,OI,Occupational Interests,4.58,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9041.00,Architectural and Engineering Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.a,Realistic,OI,Occupational Interests,4.16,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.b,Investigative,OI,Occupational Interests,5.84,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.c,Artistic,OI,Occupational Interests,2.11,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.d,Social,OI,Occupational Interests,2.1,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.e,Enterprising,OI,Occupational Interests,4.7,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.f,Conventional,OI,Occupational Interests,3.51,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.a,Realistic,OI,Occupational Interests,3.96,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.b,Investigative,OI,Occupational Interests,1.86,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.c,Artistic,OI,Occupational Interests,1.59,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.d,Social,OI,Occupational Interests,3.51,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.e,Enterprising,OI,Occupational Interests,5.95,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.f,Conventional,OI,Occupational Interests,5.29,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9051.00,Food Service Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.a,Realistic,OI,Occupational Interests,2.94,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.b,Investigative,OI,Occupational Interests,1.32,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.d,Social,OI,Occupational Interests,2.63,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.e,Enterprising,OI,Occupational Interests,6.71,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.f,Conventional,OI,Occupational Interests,5.44,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9071.00,Gambling Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.a,Realistic,OI,Occupational Interests,4.11,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.b,Investigative,OI,Occupational Interests,2.04,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.c,Artistic,OI,Occupational Interests,1.88,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.d,Social,OI,Occupational Interests,3.55,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.e,Enterprising,OI,Occupational Interests,5.86,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.f,Conventional,OI,Occupational Interests,4.78,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.a,Realistic,OI,Occupational Interests,2.45,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.b,Investigative,OI,Occupational Interests,1.17,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.c,Artistic,OI,Occupational Interests,1.45,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.d,Social,OI,Occupational Interests,4.22,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.e,Enterprising,OI,Occupational Interests,6.29,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.f,Conventional,OI,Occupational Interests,5.31,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9081.00,Lodging Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.a,Realistic,OI,Occupational Interests,2.15,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.b,Investigative,OI,Occupational Interests,3.85,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.c,Artistic,OI,Occupational Interests,1.32,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.d,Social,OI,Occupational Interests,4.24,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.e,Enterprising,OI,Occupational Interests,5.65,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.f,Conventional,OI,Occupational Interests,5.63,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
11-9111.00,Medical and Health Services Managers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
11-9121.00,Natural Sciences Managers,1.B.1.a,Realistic,OI,Occupational Interests,3.04,11/2023,Machine Learning
